,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7815,15621440,694.0,France,Male,38,1,0.0,2,No,Yes,156858.2,False
7816,15621435,623.0,France,Female,39,1,160903.2,1,No,No,78774.36,False
7817,15621432,630.0,Spain,Male,35,1,0.0,2,No,No,186826.22,False
7818,15621423,736.0,France,Female,42,7,117280.23,3,No,No,41921.06,True
7819,15621409,496.0,France,Male,32,4,76722.67177696514,1,Yes,No,66469.2,False
7820,15621353,645.0,Spain,Female,37,7,0.0,2,Yes,No,13589.93,False
7821,15621267,637.0,France,Male,32,5,0.0,1,No,No,148769.08,False
7822,15621244,678.0,France,Male,36,0,107379.68,1,Yes,Yes,84460.18,False
7823,15621227,668.0,Germany,Female,46,7,161806.09,1,Yes,Yes,173052.19,False
7824,15621210,599.0,Germany,Male,46,9,123444.72,1,Yes,Yes,31368.08,True
7825,15621205,578.0,France,Male,34,4,175111.11,1,Yes,Yes,74858.3,False
7826,15621195,619.0,Germany,Male,41,3,147974.16,2,Yes,No,170518.83,False
7827,15621140,644.0,Spain,Male,37,9,0.0,2,Yes,Yes,96442.86,False
7828,15621116,648.0,Germany,Male,33,5,138664.24,1,Yes,No,29076.27,False
7829,15621093,681.0,Germany,Male,31,4,97338.19,2,No,No,48226.76,False
7830,15621083,698.0,France,Male,57,6,136325.48,2,Yes,Yes,72549.27,True
7831,15621075,778.0,Germany,Female,45,1,162150.42,2,Yes,No,174531.27,False
7832,15621064,701.0,Germany,Not specified,23,5,186101.18,2,Yes,Yes,76611.33,False
7833,15621063,516.0,France,Female,42,8,56228.25,1,Yes,No,46857.52,False
7834,15621031,761.0,Spain,Male,27,8,0.0,2,Yes,No,63297.7,False
7835,15621021,687.0,Spain,Female,40,1,0.0,2,Yes,No,8207.36,False
7836,15621004,603.0,France,Male,32,7,0.0,1,Yes,No,198055.94,True
7837,15620988,616.0,France,Male,46,2,0.0,2,Yes,No,137136.46,False
7838,15620981,684.0,France,Female,48,3,73309.38,1,No,No,21228.34,True
7839,15620936,787.0,France,Male,32,4,0.0,2,Yes,Yes,13238.93,False
7840,15620836,816.0,Germany,Female,34,2,108410.87,2,Yes,No,102908.91,False
7841,15620832,723.0,France,Female,35,0,0.0,2,No,Yes,61290.99,False
7842,15620758,660.0,Spain,Male,30,4,0.0,2,Yes,No,129149.06,False
7843,15620756,747.0,France,Male,49,6,202904.64,1,Yes,Yes,17298.72,True
7844,15620751,760.0,France,Male,34,2,0.0,2,Yes,No,164162.44,False
7845,15620750,559.0,France,Male,28,3,141099.43,1,Yes,Yes,15607.27,False
7846,15620746,632.0,France,Male,42,4,126115.6,1,Yes,No,100998.5,False
7847,15620735,667.0,Germany,Female,33,4,127076.68,2,Yes,No,69011.66,False
7848,15620579,695.0,Spain,Female,31,8,0.0,2,No,Yes,131644.41,False
7849,15620577,715.0,France,Male,45,5,0.0,2,Yes,Yes,55043.93,False
7850,15620570,736.0,France,Male,43,4,202443.47,1,Yes,No,72375.03,False
7851,15620557,561.0,Spain,Male,37,4,101470.29,1,No,Yes,88838.14,False
7852,15620507,485.0,Germany,Female,30,5,156771.68,1,Yes,Yes,141148.21,False
7853,15620505,594.0,Spain,Female,24,0,97378.54,1,Yes,Yes,71405.17,False
7854,15620443,711.0,France,Female,81,6,0.0,2,Yes,Yes,72276.24,False
7855,15620398,635.0,Spain,Female,34,5,98683.47,2,Yes,No,15733.19,False
7856,15620372,687.0,Spain,Male,31,3,0.0,2,No,No,48228.1,False
7857,15620344,813.0,France,Male,29,6,0.0,1,Yes,No,33953.87,False
7858,15620341,500.0,Germany,Male,44,9,160838.13,2,Yes,No,196261.64,False
7859,15620323,652.0,Spain,Female,42,3,83492.07,2,Yes,No,37914.12,False
7860,15620276,539.0,Spain,Male,36,6,0.0,3,Yes,Yes,118959.64,False
7861,15620268,634.0,Germany,Male,43,3,212696.32,1,Yes,No,115268.86,False
7862,15620204,543.0,Germany,Female,57,1,106138.33,2,Yes,Yes,120657.32,True
7863,15620123,605.0,France,Male,39,6,111169.91,1,No,No,9641.4,False
7864,15620111,659.0,France,Male,54,8,133436.52,1,Yes,No,56787.8,False
7865,15620103,660.0,France,Female,40,8,167181.01,1,Yes,Yes,185156.94,False
7866,15620030,744.0,France,Male,29,1,0.0,1,No,No,82422.97,False
7867,15620000,760.0,Germany,Male,34,6,121303.77,2,Yes,Yes,59325.21,False
7868,15619972,807.0,France,Female,47,9,167664.83,1,No,No,125440.11,True
7869,15619955,733.0,Germany,Male,34,3,100337.96,3,Yes,No,48559.19,True
7870,15619953,662.0,Spain,Female,42,6,105021.28,1,Yes,No,48242.38,False
7871,15619935,783.0,Spain,Female,59,9,126224.87,2,Yes,Yes,4423.63,False
7872,15619932,847.0,France,Male,66,7,123760.68,1,No,Yes,53157.16,False
7873,15619898,785.0,France,Male,55,5,0.0,2,Yes,Yes,7008.65,False
7874,15619892,644.0,Spain,Male,18,8,0.0,2,Yes,No,59172.42,False
7875,15619889,556.0,France,Male,26,4,0.0,1,Yes,No,195167.38,False
7876,15619857,605.0,France,Female,64,2,129555.7,1,Yes,Yes,13601.79,False
7877,15619801,548.0,France,Female,33,1,80107.83,2,No,Yes,82245.67,False
7878,15619708,745.0,France,Male,25,5,157993.15,2,Yes,No,146041.45,False
7879,15619699,558.0,France,Male,31,7,0.0,1,Yes,No,198269.08,False
7880,15619674,649.0,France,Female,35,4,108306.44,1,Yes,Yes,192486.24,False
7881,15619653,666.0,France,Male,47,2,0.0,1,Yes,No,35046.97,True
7882,15619626,746.0,France,Male,24,3,137492.35,2,No,Yes,170142.09,False
7883,15619616,571.0,France,Female,33,9,102017.25,2,No,No,128600.49,False
7884,15619608,454.0,Germany,Female,50,10,92895.56,1,Yes,No,154344.0,True
7885,15619537,550.0,France,Male,31,5,142200.19,2,Yes,Yes,122221.71,False
7886,15619529,531.0,Spain,Male,27,8,132576.25,1,No,No,7222.92,False
7887,15619514,507.0,Germany,Male,40,3,120105.43,1,Yes,No,92075.01,True
7888,15619494,562.0,Germany,Female,31,9,117153.0,1,Yes,Yes,108675.01,False
7889,15619465,555.0,Spain,Female,24,2,0.0,2,No,Yes,197866.55,False
7890,15619436,700.0,France,Female,32,3,0.0,1,No,No,95740.37,False
7891,15619407,615.0,France,Male,39,4,133707.09,1,Yes,Yes,108152.75,False
7892,15619360,472.0,Spain,Male,40,4,0.0,1,Yes,No,70154.22,False
7893,15619343,561.0,France,Male,56,7,152759.0,2,Yes,No,133167.11,True
7894,15619340,597.0,Spain,Male,39,1,0.0,2,Yes,No,41303.29,False
7895,15619304,502.0,France,Female,42,8,159660.8,3,Yes,No,113931.57,True
7896,15619280,683.0,France,Male,25,4,0.0,2,Yes,No,152698.24,False
7897,15619238,567.0,Spain,Male,29,8,0.0,2,Yes,No,156125.72,False
7898,15619130,752.0,Germany,Female,37,5,113291.05,2,Yes,Yes,132467.54,False
7899,15619116,493.0,France,Female,36,2,76722.67177696514,2,No,Yes,99770.3,False
7900,15619087,762.0,France,Male,53,1,102520.37,1,Yes,Yes,170195.4,False
7901,15619083,502.0,France,Female,35,6,0.0,2,Yes,Yes,80618.47,False
7902,15619045,776.0,France,Female,43,4,0.0,2,No,Yes,162137.5,False
7903,15619029,620.0,Spain,Female,43,2,0.0,2,Yes,No,20670.1,False
7904,15619016,660.0,Germany,Male,46,5,109019.65,2,Yes,Yes,100117.00934116713,False
7905,15618950,644.0,Spain,Male,26,8,96659.64,2,Yes,Yes,138775.69,False
7906,15618936,688.0,France,Female,51,5,0.0,1,Yes,No,91624.11,True
7907,15618926,520.0,Spain,Male,43,7,0.0,2,Yes,Yes,36202.74,False
7908,15618816,670.0,Germany,Female,40,2,147171.2,1,No,Yes,69850.04,False
7909,15618774,474.0,France,Male,39,3,0.0,1,Yes,No,108409.17,True
7910,15618765,530.0,Not reported,Female,42,0,99948.45,1,No,Yes,97338.62,False
7911,15618750,590.0,France,Male,31,8,112211.61,1,Yes,No,26261.42,False
7912,15618703,663.0,Spain,Female,53,6,150200.23,1,No,Yes,151317.27,True
7913,15618695,571.0,Spain,Female,22,3,108117.1,1,No,Yes,53328.7,False
7914,15618661,535.0,France,Male,30,6,103804.97,2,Yes,Not Reported,125710.53,False
7915,15618647,744.0,France,Male,29,1,43504.42,1,Yes,Yes,119327.75,False
7916,15618581,668.0,Spain,Male,25,8,0.0,2,Yes,Yes,135112.09,False
7917,15618566,572.0,France,Female,38,7,0.0,2,Yes,Yes,133122.62,False
7918,15618562,618.0,Germany,Female,40,0,140306.38,1,Yes,No,160618.61,True
7919,15618446,576.0,France,Female,50,8,0.0,2,Yes,Yes,57802.62,False
7920,15618437,567.0,Spain,Male,34,10,0.0,2,No,Yes,161571.79,False
7921,15618410,718.0,Germany,Male,26,7,147527.03,1,No,No,51099.56,False
7922,15618401,616.0,Germany,Male,41,10,113220.2,2,Yes,Yes,114072.91,False
7923,15618391,810.0,France,Male,33,6,0.0,2,Yes,Yes,77965.67,False
7924,15618363,659.0,Germany,Male,29,9,82916.48,1,Yes,Yes,84133.48,False
7925,15618314,676.0,France,Male,40,8,114005.78,1,Yes,Yes,67998.45,False
7926,15618258,640.0,Spain,Male,37,5,158024.38,1,Yes,No,81298.09,False
7927,15618255,642.0,Germany,Female,56,6,103244.86,2,Yes,No,143049.72,True
7928,15618245,706.0,Germany,Male,31,1,117020.08,2,Yes,No,54439.53,False
7929,15618243,730.0,Spain,Female,43,1,103960.38,1,Yes,Yes,193650.16,False
7930,15618239,530.0,France,Female,48,0,0.0,1,Yes,No,85081.09,False
7931,15618225,741.0,Germany,Male,36,8,116993.43,2,Yes,No,168816.22,False
7932,15618213,674.0,France,Female,32,7,85757.93,1,Yes,Yes,95481.0,False
7933,15618203,773.0,Germany,Male,51,8,116197.65,2,Yes,Yes,86701.4,False
7934,15618182,678.0,France,Female,38,2,0.0,2,No,No,115068.99,False
7935,15618171,669.0,France,Female,33,9,0.0,2,No,Yes,107221.03,False
7936,15618155,663.0,France,Male,45,5,83195.12,1,Yes,Yes,48682.1,False
7937,15618018,571.0,France,Female,35,1,104783.81,2,No,Yes,178512.52,False
7938,15617991,555.0,France,Male,29,4,128744.04,1,Yes,Yes,47454.93,False
7939,15617982,661.0,Spain,Female,42,3,0.0,2,Yes,No,35989.41,False
7940,15617934,579.0,France,Male,36,9,129829.59,1,Yes,Yes,60906.12,False
7941,15617877,607.0,France,Male,44,0,0.0,2,Yes,Yes,81140.09,False
7942,15617866,657.0,Spain,Male,67,5,119785.47,2,Yes,Yes,107534.32,False
7943,15617790,626.0,France,Female,29,5,105767.28,2,No,No,41104.82,False
7944,15617705,609.0,France,Female,39,8,141675.23,1,No,Yes,175664.25,False
7945,15617657,664.0,France,Female,36,0,103502.22,1,Yes,Yes,146191.82,False
7946,15617655,564.0,Spain,Female,35,9,0.0,2,Yes,Yes,105837.38,False
7947,15617648,584.0,France,Female,44,5,95671.75,2,Yes,Yes,106564.88,False
7948,15617617,811.0,Not reported,Male,39,7,0.0,2,Yes,Yes,177519.39,False
7949,15617603,850.0,Germany,Male,30,5,123210.56,2,Yes,Yes,102180.27,False
7950,15617538,834.0,Spain,Male,40,7,0.0,2,No,No,45038.74,False
7951,15617518,675.0,Germany,Male,36,7,89409.95,1,Yes,Yes,149399.7,False
7952,15617507,530.0,Spain,Female,36,7,0.0,2,Yes,No,80619.09,False
7953,15617486,530.0,France,Male,52,1,106723.28,1,No,No,109960.4,True
7954,15617482,489.0,Germany,Female,52,1,131441.51,1,Yes,No,37240.11,True
7955,15617476,546.0,France,Female,30,5,0.0,2,No,Yes,198543.09,False
7956,15617454,684.0,France,Not specified,25,1,0.0,2,No,Yes,144978.47,False
7957,15617434,655.0,Spain,Male,38,9,76722.67177696514,1,No,Yes,90490.33,False
7958,15617432,816.0,Germany,Female,40,9,109003.26,1,Yes,Yes,79580.56,False
7959,15617419,618.0,Germany,Female,29,10,100315.1,2,Yes,Yes,32526.64,False
7960,15617401,468.0,France,Male,22,2,0.0,2,Yes,No,28123.99,False
7961,15617348,544.0,France,Male,44,1,0.0,2,No,No,69244.24,False
7962,15617331,637.0,Germany,Female,39,3,109698.41,1,Yes,Yes,88391.29,True
7963,15617320,693.0,Spain,Female,46,3,151709.33,1,Yes,No,180736.24,False
7964,15617304,722.0,France,Male,40,6,0.0,2,Yes,Yes,111893.09,False
7965,15617301,774.0,Germany,Male,36,9,130809.77,1,Yes,No,152290.28,False
7966,15617252,697.0,France,Female,33,1,87347.7,1,Yes,No,172524.51,False
7967,15617206,431.0,Germany,Male,42,8,120822.86,2,Yes,No,126153.24,False
7968,15617197,524.0,France,Male,50,4,0.0,2,Yes,Yes,31840.59,True
7969,15617166,610.0,France,Male,37,0,0.0,1,Yes,No,114514.64,False
7970,15617136,451.0,Germany,Female,38,9,61482.47,1,Yes,Yes,167538.66,False
7971,15617134,716.0,France,Male,38,4,0.0,2,Yes,No,189678.7,False
7972,15617082,516.0,France,Male,33,7,115195.58,1,Yes,Yes,11205.5,False
7973,15617078,658.0,France,Female,44,6,148481.09,1,Yes,No,130529.13,False
7974,15617065,650.0,Spain,Male,42,4,194532.66,1,Yes,No,171045.31,True
7975,15617052,782.0,France,Male,34,9,0.0,1,Yes,No,183021.06,True
7976,15617029,596.0,Spain,Female,30,1,0.0,2,Yes,No,8125.39,False
7977,15616954,592.0,France,Male,71,4,0.0,2,No,Yes,17013.54,False
7978,15616931,653.0,France,Male,41,8,102768.42,1,Yes,No,55663.85,False
7979,15616929,730.0,Spain,Male,62,5,112181.08,1,No,Yes,61513.87,False
7980,15616922,479.0,France,Female,26,1,0.0,2,Yes,Yes,19116.97,False
7981,15616859,602.0,Germany,Female,43,2,113641.49,4,Yes,No,115116.35,True
7982,15616833,678.0,Spain,Male,27,2,0.0,2,Yes,Yes,13221.25,False
7983,15616811,535.0,France,Male,47,0,160729.1,1,No,Yes,145986.35,False
7984,15616745,542.0,Spain,Male,35,2,174894.53,1,Yes,Yes,22314.55,False
7985,15616709,587.0,Germany,Female,38,0,132122.42,2,No,No,31730.32,False
7986,15616700,622.0,Spain,Female,41,9,0.0,2,Yes,Yes,155786.39,False
7987,15616676,632.0,Germany,Male,23,3,122478.51,1,Yes,No,147230.77,True
7988,15616666,646.0,Germany,Female,52,6,111739.4,2,No,Yes,68367.18,False
7989,15616630,583.0,Germany,Female,41,5,77647.6,1,Yes,No,190429.52,False
7990,15616555,850.0,Germany,Male,41,8,60880.68,1,Yes,No,31825.84,False
7991,15616550,698.0,Germany,Male,44,10,116363.37,2,Yes,No,198059.16,False
7992,15616530,638.0,France,Male,36,6,76722.67177696514,1,No,No,47031.4,True
7993,15616529,613.0,Spain,Male,34,3,0.0,1,Yes,Yes,41724.72,False
7994,15616525,720.0,Spain,Male,31,4,141356.47,1,No,No,137985.69,False
7995,15616471,599.0,Spain,Male,51,0,0.0,1,Yes,Yes,175235.99,False
7996,15616454,476.0,Germany,Female,34,8,111905.43,1,No,Yes,197221.81,True
7997,15616451,697.0,France,Female,47,6,128252.66,1,Yes,Yes,168053.4,False
7998,15616431,608.0,France,Male,33,4,0.0,1,No,Yes,130474.03,False
7999,15616380,803.0,Spain,Female,37,1,0.0,2,No,No,7455.2,False
8000,15616367,581.0,Not reported,Not specified,39,1,121523.51,2,No,No,161655.55,True
8001,15616365,650.523246492986,France,Female,53,2,0.0,2,Yes,No,28045.77,False
8002,15616330,595.0,France,Male,31,4,0.0,2,Yes,No,189995.86,False
8003,15616280,536.0,France,Male,46,1,65733.41,1,Yes,No,61094.53,False
8004,15616270,620.0,Spain,Male,42,4,106920.91,1,No,Yes,119747.08,False
8005,15616240,530.0,Spain,Male,37,4,0.0,2,Yes,Yes,164844.37,False
8006,15616221,497.0,France,Female,29,4,85646.81,1,No,No,63233.02,True
8007,15616213,555.0,Germany,Female,51,9,138214.5,1,Yes,No,198715.27,True
8008,15616172,838.0,France,Male,31,2,0.0,2,Yes,No,8222.96,False
8009,15616168,610.0,France,Female,35,7,81905.95,1,Yes,Yes,61623.19,False
8010,15616152,754.0,France,Female,47,1,185513.67,1,Yes,No,27438.83,False
8011,15616122,777.0,France,Not specified,39,8,0.0,2,Yes,Yes,18613.52,False
8012,15616088,782.0,France,Female,70,7,97072.42,1,No,Yes,131177.22,False
8013,15616029,705.0,France,Male,32,7,0.0,2,Yes,No,7921.57,False
8014,15616028,694.0,France,Male,30,2,0.0,3,No,Yes,15039.41,False
8015,15615991,654.0,France,Male,42,7,99263.09,1,Yes,Yes,67607.9,False
8016,15615938,502.0,France,Female,64,3,139663.37,1,Not Reported,Yes,100995.11,False
8017,15615931,746.0,France,Female,37,4,0.0,2,No,Yes,171039.56,False
8018,15615896,621.0,Spain,Male,39,8,0.0,2,Yes,No,36122.96,False
8019,15615832,675.0,Spain,Female,35,8,155621.08,1,No,Yes,35177.31,False
8020,15615828,550.0,France,Male,39,8,122359.5,1,No,No,116495.55,False
8021,15615820,837.0,France,Male,49,8,103302.37,1,Yes,Yes,50974.57,False
8022,15615797,743.0,Germany,Male,59,5,108585.35,1,Yes,Yes,192127.22,True
8023,15615753,597.0,Germany,Female,35,8,131101.04,1,Yes,Yes,192852.67,False
8024,15615670,762.0,France,Male,36,5,119547.46,1,Yes,Yes,42693.65,False
8025,15615624,605.0,France,Female,28,6,0.0,2,No,No,159508.52,False
8026,15615575,722.0,France,Male,34,8,0.0,2,Yes,Yes,133447.49,False
8027,15615477,529.0,Spain,Female,44,1,0.0,2,No,No,14161.3,False
8028,15615473,646.0,France,Female,39,2,0.0,2,No,No,198208.0,False
8029,15615457,842.0,Spain,Female,44,2,112652.08,2,Yes,No,126644.98,False
8030,15615456,680.0,France,Female,39,10,123806.28,1,Yes,No,81776.84,True
8031,15615444,663.0,Germany,Male,28,8,123674.28,2,Yes,Yes,87985.2,False
8032,15615430,678.0,Germany,Male,55,4,129646.91,1,Yes,Yes,184125.1,True
8033,15615352,588.0,France,Male,31,4,99607.37,2,No,Yes,35877.03,False
8034,15615330,651.0,France,Male,23,10,0.0,2,Yes,Yes,170099.23,False
8035,15615322,528.0,Spain,Male,43,7,97473.87,2,Yes,Yes,159823.16,False
8036,15615296,405.0,France,Male,39,10,0.0,1,Yes,No,160810.85,True
8037,15615254,555.0,France,Male,40,10,43028.77,1,Yes,No,170514.21,False
8038,15615245,660.0,France,Male,19,5,76722.67177696514,1,Yes,Yes,40368.65,False
8039,15615219,518.0,France,Male,59,5,138772.15,1,No,Yes,123872.0,False
8040,15615207,792.0,Spain,Male,47,0,0.0,2,Yes,Yes,5557.88,True
8041,15615177,561.0,Spain,Male,28,6,123692.0,1,Yes,Yes,70548.96,False
8042,15615176,732.0,France,Male,26,7,0.0,2,Yes,No,154364.66,False
8043,15615140,791.0,France,Male,36,6,111168.97,1,Yes,Yes,189969.91,False
8044,15615126,780.0,France,Female,37,3,0.0,2,No,No,182156.81,True
8045,15615096,492.0,France,Female,31,7,0.0,2,Yes,Yes,49463.44,False
8046,15615091,691.0,France,Male,24,6,0.0,2,Yes,Yes,92811.2,False
8047,15615050,575.0,Germany,Male,47,9,107915.94,2,Yes,Yes,63452.18,True
8048,15615032,624.0,Spain,Male,46,3,0.0,2,Yes,Yes,62825.03,False
8049,15615029,734.0,Spain,Male,39,6,0.0,1,Yes,Yes,95135.27,False
8050,15615020,595.0,Germany,Female,41,9,150463.11,2,No,Yes,81548.38,False
8051,15615016,515.0,France,Male,33,2,0.0,2,Yes,Yes,136028.97,False
8052,15615012,594.0,France,Male,23,5,156267.59,1,Yes,No,160968.44,False
8053,15615004,730.0,France,Female,37,1,0.0,2,Yes,Yes,124364.63,False
8054,15614962,623.0,Spain,Female,50,2,87116.71,1,Yes,Yes,104382.11,False
8055,15614936,718.0,Spain,Female,49,10,82321.88,1,No,Yes,11144.4,False
8056,15614934,625.0,Germany,Female,37,4,142711.81,1,Yes,No,35625.41,False
8057,15614929,508.0,Germany,Male,28,0,96213.82,2,Yes,No,147913.56,False
8058,15614923,630.0,Spain,Male,41,7,107511.52,1,No,Yes,46156.87,False
8059,15614893,689.0,Spain,Male,38,2,0.0,1,Yes,Yes,82709.8,False
8060,15614878,660.0,Germany,Female,29,6,180520.29,1,Yes,Yes,123850.58,False
8061,15614847,674.0,France,Not specified,45,6,72494.69,1,No,Yes,140041.78,False
8062,15614834,619.0,Spain,Female,31,3,141751.82,1,No,Yes,61531.86,False
8063,15614827,503.0,France,Male,42,8,104430.08,1,Yes,Yes,147557.71,False
8064,15614818,764.0,Spain,Female,33,9,168964.77,1,No,Yes,118982.51,False
8065,15614813,777.0,Germany,Female,46,0,107362.8,1,Yes,No,487.3,False
8066,15614782,526.0,France,Male,36,1,0.0,1,Yes,No,160696.72,False
8067,15614778,579.0,France,Male,31,6,0.0,2,Yes,No,26149.25,False
8068,15614740,684.0,France,Female,41,6,135203.81,2,Yes,Yes,121967.88,False
8069,15614716,515.0,France,Female,37,0,196853.62,1,Yes,Yes,132770.11,False
8070,15614687,677.0,Germany,Female,44,4,148770.61,2,Yes,Yes,191057.76,False
8071,15614643,731.0,Spain,Female,39,2,0.0,2,Yes,No,136737.13,False
8072,15614635,582.0,France,Male,52,2,151457.88,1,No,Yes,40893.61,False
8073,15614520,682.0,France,Female,37,8,148580.12,1,Yes,No,35179.18,False
8074,15614491,539.0,France,Male,39,3,139153.68,2,Yes,No,147662.33,False
8075,15614420,531.0,Germany,Female,32,0,109570.21,2,Yes,Yes,172049.84,False
8076,15614365,696.0,Germany,Male,31,3,150604.52,1,No,No,5566.6,False
8077,15614361,620.0,Spain,Male,42,5,121490.05,1,Yes,Yes,29296.74,False
8078,15614302,699.0,Germany,Female,31,10,125837.86,2,Yes,No,189392.66,False
8079,15614230,426.0,France,Female,34,3,0.0,2,Yes,Yes,61230.83,False
8080,15614220,750.0,France,Male,22,5,0.0,2,No,Yes,105125.65,False
8081,15614215,717.0,France,Not specified,53,6,0.0,2,No,Yes,97614.87,False
8082,15614213,620.0,France,Male,37,0,107548.94,1,Yes,No,71175.94,False
8083,15614187,648.0,Germany,Female,39,3,126935.98,2,No,Yes,57995.74,False
8084,15614168,792.0,Germany,Female,50,4,146710.76,1,Yes,No,16528.4,True
8085,15614137,685.0,France,Female,40,7,0.0,2,Yes,No,103898.59,False
8086,15614103,850.0,Germany,Male,42,8,119839.69,1,No,Yes,51016.02,True
8087,15614054,665.0,France,Male,39,1,0.0,2,No,Yes,121505.61,False
8088,15614049,664.0,France,Male,55,8,0.0,2,Yes,Yes,139161.64,False
8089,15614034,607.0,Germany,Male,61,2,164523.5,2,Yes,Yes,35786.76,False
8090,15613962,499.0,France,Female,38,9,76722.67177696514,2,No,Yes,183042.2,False
8091,15613945,472.0,France,Not specified,26,5,76722.67177696514,2,Yes,No,108411.66,False
8092,15613923,581.0,Spain,Female,43,4,170172.9,1,No,Yes,100236.02,False
8093,15613886,722.0,Spain,Male,43,1,0.0,1,Yes,No,44560.17,True
8094,15613880,591.0,Spain,Male,58,5,128468.69,1,No,Yes,137254.55,False
8095,15613854,622.0,Spain,Not specified,46,4,107073.27,2,Yes,Yes,30984.59,True
8096,15613844,557.0,France,Female,28,7,146445.24,2,Yes,No,184317.74,False
8097,15613816,539.0,Spain,Female,39,6,62052.28,1,No,Yes,59755.14,False
8098,15613787,505.0,Spain,Male,35,8,116932.59,1,Yes,No,91092.84,False
8099,15613786,818.0,Not reported,Male,26,4,0.0,2,Yes,Yes,167036.94,False
8100,15613772,542.0,France,Male,39,3,135096.77,1,Yes,Yes,14353.43,True
8101,15613749,569.0,Spain,Male,34,0,151839.26,1,Yes,No,102299.81,True
8102,15613734,640.0,France,Female,33,6,84719.13,2,Yes,Yes,113048.79,False
8103,15613713,644.0,France,Male,30,5,44928.88,1,Yes,Yes,10771.46,False
8104,15613712,634.0,Spain,Not specified,34,1,0.0,2,Yes,No,61995.57,False
8105,15613699,430.0,France,Female,60,7,73937.02,1,Yes,No,161937.62,True
8106,15613673,675.0,Not reported,Male,28,9,0.0,1,Yes,No,134110.93,False
8107,15613656,842.0,France,Male,58,1,63492.94,1,Yes,Yes,83172.19,False
8108,15613630,775.0,France,Male,52,8,109922.61,1,Yes,Yes,96823.32,True
8109,15613623,640.0,Spain,Male,62,3,0.0,1,Yes,Yes,101663.47,False
8110,15613518,647.0,France,Female,35,6,112668.7,1,No,Yes,122584.29,False
8111,15613471,579.0,Germany,Male,31,2,90547.48,2,Yes,Yes,18800.13,False
8112,15613463,679.0,Germany,Female,50,6,132598.38,2,Yes,Yes,184017.98,False
8113,15613427,683.0,Germany,Female,49,7,108797.63,2,No,No,140763.18,False
8114,15613337,833.0,France,Male,47,2,0.0,2,Yes,Yes,182247.77,False
8115,15613326,596.0,France,Female,33,1,138162.81,1,Yes,No,85412.54,False
8116,15613319,793.0,France,Female,33,0,0.0,1,No,No,175544.02,False
8117,15613292,715.0,France,Male,21,8,0.0,2,Yes,No,68666.63,False
8118,15613282,757.0,France,Male,29,8,130306.49,1,Yes,No,77469.38,False
8119,15613216,639.0,Spain,Female,39,1,141789.15,1,Yes,No,92455.96,False
8120,15613197,590.0,France,Male,40,8,0.0,2,Yes,No,62933.03,False
8121,15613189,774.0,France,Female,52,2,56580.93,1,Yes,No,113266.28,True
8122,15613180,727.0,Germany,Male,21,8,153344.72,1,Yes,Yes,163295.87,False
8123,15613172,628.0,Germany,Male,27,5,95826.49,2,Yes,No,155996.96,False
8124,15613141,717.0,France,Female,41,3,135756.96,1,Yes,Yes,103706.41,False
8125,15613140,565.0,France,Male,34,6,0.0,1,Yes,Yes,63173.64,False
8126,15613102,670.0,France,Female,31,2,57530.06,1,Yes,Yes,181893.31,True
8127,15613097,605.0,France,Female,33,4,0.0,2,No,Yes,83700.66,False
8128,15613085,628.0,Spain,Female,33,5,0.0,1,Yes,Yes,188193.25,False
8129,15613048,648.0,Germany,Female,40,5,139973.65,1,Yes,Yes,667.66,True
8130,15613017,586.0,Germany,Male,32,1,149814.54,1,Yes,No,31830.06,False
8131,15613014,722.0,Germany,Male,29,1,107233.85,2,Yes,No,24924.92,False
8132,15612966,545.0,Germany,Female,60,7,128981.07,1,No,Yes,176924.21,True
8133,15612931,722.0,Spain,Female,50,4,132088.59,1,Yes,Yes,128262.14,False
8134,15612893,558.0,Not reported,Male,45,4,0.0,1,Not Reported,No,131807.14,False
8135,15612832,526.0,France,Male,32,7,125540.05,1,No,No,86786.41,False
8136,15612776,850.0,Spain,Female,39,10,0.0,2,Yes,Yes,143030.09,False
8137,15612771,452.0,France,Male,35,4,148172.44,1,Yes,Yes,4175.68,False
8138,15612769,692.0,France,Male,28,5,61581.97,1,Yes,Yes,70179.91,False
8139,15612729,681.0,France,Female,63,7,0.0,2,Yes,Yes,55054.48,False
8140,15612670,631.0,Spain,Female,46,10,0.0,2,Yes,Yes,129508.96,False
8141,15612667,680.0,Spain,Male,42,0,0.0,1,Yes,No,136377.21,False
8142,15612633,581.0,Spain,Male,43,9,78022.61,1,No,Yes,30662.91,False
8143,15612627,627.0,Germany,Male,29,5,139541.58,2,Yes,No,80607.33,False
8144,15612615,616.0,France,Female,37,6,0.0,2,Yes,No,86242.18,False
8145,15612594,599.0,Spain,Male,25,3,0.0,2,Yes,Yes,120790.02,False
8146,15612525,499.0,France,Female,57,1,0.0,1,No,No,131372.38,True
8147,15612524,643.0,Germany,Male,41,2,127841.52,1,Yes,No,172363.41,False
8148,15612505,835.0,Spain,Male,45,3,100212.13,1,Yes,No,152577.62,False
8149,15612494,359.0,France,Female,44,6,128747.69,1,Yes,No,146955.71,True
8150,15612478,525.0,France,Male,39,10,0.0,3,Yes,No,171045.35,True
